Molecule ChEMBL ID,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL3263526,2h,CC(C)=NNc1nc(-c2cccc([N+](=O)[O-])c2)cs1,Inhibition,'=',33,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3263527,2l,CC(C)=NNc1nc(-c2ccc(F)cc2)cs1,Inhibition,'=',34,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3263533,2z,CC1CC/C(=N/Nc2nc(-c3ccc(C#N)cc3)cs2)C1,Inhibition,'=',35,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL2163602,6k,CC(C)CN(Cc1ccc2c(c1)C=CC(C)(C)O2)S(=O)(=O)c1nccs1,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,0,CHEMBL2168935,Inhibition of P300 CH1 domain-mediated HIF1 transcriptional activity in human LN229-V6R cells assessed as reduction in luciferase activity incubated for 1 hr under normoxia followed by 24 hrs under hypoxia by reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LN229-V6R,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL2163270,1,Scientific Literature,J Med Chem,2012,None,,,
CHEMBL500215,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4639561,14,Cn1cc(-c2cnc(NC(=O)[C@H](NCCc3ccc(C#N)cc3)c3ccccc3)cn2)cn1,IC50,'=',460,nM,6.34,,,UO_0000065,14.48,0.26,3.08,5.84,0,CHEMBL4619245,Binding affinity to recombinant N-terminal His-tagged EP300 HAT domain (unknown origin) (1287 to 1666 residues) expressed in Escherichia coli incubated for 30 mins followed by H3(1 to 21) addition and measured after 1 hr by scintillation proximity assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4616714,1,Scientific Literature,ACS Med Chem Lett,2020,None,,,
CHEMBL502489,garcinol,C=C(C)[C@@H](CC=C(C)C)C[C@@]12C[C@@H](CC=C(C)C)C(C)(C)[C@@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C1O)C2=O,Kd,'=',1800,nM,5.75,,,UO_0000065,9.53,0.18,-3.17,5.13,0,CHEMBL1021617,Binding affinity to HAT p300 catalytic domain by fluorometric titration,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL1139360,1,Scientific Literature,J Med Chem,2009,None,,,
CHEMBL3775671,33; L002,COc1ccc(S(=O)(=O)ON=C2C=C(C)C(=O)C(C)=C2)cc1,IC50,'>',30000,nM,,,,UO_0000065,,,,,0,CHEMBL4407040,Inhibition of P300 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4406797,1,Scientific Literature,Eur J Med Chem,2019,None,,,
CHEMBL4446656,12d; LTK-14,COc1ccc(C(=O)C2=C3OC(C)(C)[C@@H](CC=C(C)C)C[C@@]34C[C@@H](CC=C(C)C)C(C)(C)[C@@](CC=C(C)C)(C2=O)C4=O)cc1O,IC50,'=',5000,nM,5.3,,,UO_0000065,8.59,0.16,-3.59,5.9,0,CHEMBL4407047,Inhibition of P300 (unknown origin) assessed as reduction in p53 acetylation,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4406797,1,Scientific Literature,Eur J Med Chem,2019,None,,,
CHEMBL501490,13d,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,Inhibition,'=',60,%,,,,UO_0000187,,,,,0,CHEMBL4407049,Inhibition of P300 (unknown origin) relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4406797,1,Scientific Literature,Eur J Med Chem,2019,None,,,
CHEMBL4447371,15b; NK13650B,N=C(N)NCCC[C@@H]1NC(=O)/C(=C\c2ccc(O)c(OCC[C@H](NC(=O)C[C@](O)(CC(=O)O)C(=O)O)C(=O)O)c2)NC1=O,IC50,'=',22,nM,7.66,,,UO_0000065,12.58,0.24,10.03,2.46,0,CHEMBL4407056,Displacement of [3H]-acetyl-CoA from recombinant GST-tagged P300 (unknown origin) by scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4406797,1,Scientific Literature,Eur J Med Chem,2019,None,,,
CHEMBL3622373,4; SGC-CBP30,COc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2C[C@H](C)N2CCOCC2)cc1Cl,IC50,'=',230,nM,6.64,,,UO_0000065,13.04,0.25,1.16,10.13,0,CHEMBL4148669,Inhibition of biotinylated-H4KAc4 binding to human His6-tagged EP300 (A1040 to G1161 residues) expressed in Escherichia coli BL21(DE3) after 2.5 hrs by luminescence-based AlphaScreen assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4145544,1,Scientific Literature,Eur J Med Chem,2018,None,,,
CHEMBL4159164,31o,CC(=O)n1cc(C(=O)Nc2cc(C(=O)O)cc(-c3ccco3)c2)c2ccccc21,IC50,'=',970,nM,6.01,,,UO_0000065,15.48,0.28,1.5,5.92,0,CHEMBL4148669,Inhibition of biotinylated-H4KAc4 binding to human His6-tagged EP300 (A1040 to G1161 residues) expressed in Escherichia coli BL21(DE3) after 2.5 hrs by luminescence-based AlphaScreen assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4145544,1,Scientific Literature,Eur J Med Chem,2018,None,,,
CHEMBL4459519,2d,Cc1cc(-c2ccc(/C=C(\C#N)C(=O)Nc3ccc(C(=O)O)cc3)o2)c([N+](=O)[O-])cc1C,IC50,'=',7130,nM,5.15,,,UO_0000065,11.93,0.22,0.43,3.51,0,CHEMBL4361756,Inhibition of p300 (unknown origin) using biotinylated histone H3 (1 to 21 residues) as substrate measured after 90 mins in presence of Acetyl CoA by AlphaLISA assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4359851,1,Scientific Literature,Eur J Med Chem,2019,None,,,
CHEMBL3734823,C646,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C/c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1,IC50,'=',1600,nM,5.8,,,UO_0000065,13.01,0.24,0.82,4.59,1,CHEMBL4269227,Inhibition of P300 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4265983,1,Scientific Literature,Bioorg Med Chem,2018,None,,,
CHEMBL1253764,1q,Clc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,Inhibition,'=',20,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3114107,1a,CC(C)=NNc1nc(-c2ccc(Cl)cc2)cs1,Inhibition,'=',31,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3263530,2r,COc1ccc(-c2csc(N/N=C3/CCCC3C)n2)cc1,Inhibition,'=',32,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL246811,CPTH2,Clc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,Inhibition,'=',47,%,,,,UO_0000187,,,,,0,CHEMBL3269131,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 200 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3263518,1e,C/C(=N/Nc1nc(-c2ccc(Cl)cc2)cs1)c1cccnc1,Inhibition,'=',1,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3263543,6b,CC(C)=NNc1nc(-c2cccc([N+](=O)[O-])c2)cc(=O)[nH]1,Inhibition,'=',4,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL2163598,6g,COc1cc(CN(C(C)C)S(=O)(=O)c2ccccn2)cc2c1OC(C)(C)C=C2,Activity,'=',61,%,,,,UO_0000187,,,,,0,CHEMBL2169671,Inhibition of P300 CH1 domain-mediated HIF1 transcriptional activity in human LN229-V6R cells assessed as remaining activity at 2.5 uM incubated for 1 hr under normoxia followed by 24 hrs under hypoxia by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LN229-V6R,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL2163270,1,Scientific Literature,J Med Chem,2012,None,,,
CHEMBL2163602,6k,CC(C)CN(Cc1ccc2c(c1)C=CC(C)(C)O2)S(=O)(=O)c1nccs1,IC50,'=',5000,nM,5.3,,,UO_0000065,13.5,0.28,1.13,8.91,0,CHEMBL2168935,Inhibition of P300 CH1 domain-mediated HIF1 transcriptional activity in human LN229-V6R cells assessed as reduction in luciferase activity incubated for 1 hr under normoxia followed by 24 hrs under hypoxia by reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LN229-V6R,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL2163270,1,Scientific Literature,J Med Chem,2012,None,,,
CHEMBL2163598,6g,COc1cc(CN(C(C)C)S(=O)(=O)c2ccccn2)cc2c1OC(C)(C)C=C2,IC50,'=',5000,nM,5.3,,,UO_0000065,13.17,0.26,1.43,7.71,0,CHEMBL2168935,Inhibition of P300 CH1 domain-mediated HIF1 transcriptional activity in human LN229-V6R cells assessed as reduction in luciferase activity incubated for 1 hr under normoxia followed by 24 hrs under hypoxia by reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LN229-V6R,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL2163270,1,Scientific Literature,J Med Chem,2012,None,,,
CHEMBL2163595,6d,CC1(C)C=Cc2cc(CN(CC3CC3)S(=O)(=O)c3ccccn3)ccc2O1,IC50,'<',5000,nM,,,,UO_0000065,,,,,0,CHEMBL2168935,Inhibition of P300 CH1 domain-mediated HIF1 transcriptional activity in human LN229-V6R cells assessed as reduction in luciferase activity incubated for 1 hr under normoxia followed by 24 hrs under hypoxia by reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LN229-V6R,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL2163270,1,Scientific Literature,J Med Chem,2012,None,,,
CHEMBL2163594,6c,CC(C)CN(Cc1ccc2c(c1)C=CC(C)(C)O2)S(=O)(=O)c1ccccn1,IC50,'=',5000,nM,5.3,,,UO_0000065,13.71,0.27,1.19,8.91,0,CHEMBL2168935,Inhibition of P300 CH1 domain-mediated HIF1 transcriptional activity in human LN229-V6R cells assessed as reduction in luciferase activity incubated for 1 hr under normoxia followed by 24 hrs under hypoxia by reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LN229-V6R,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL2163270,1,Scientific Literature,J Med Chem,2012,None,,,
CHEMBL2163598,6g,COc1cc(CN(C(C)C)S(=O)(=O)c2ccccn2)cc2c1OC(C)(C)C=C2,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,0,CHEMBL2168935,Inhibition of P300 CH1 domain-mediated HIF1 transcriptional activity in human LN229-V6R cells assessed as reduction in luciferase activity incubated for 1 hr under normoxia followed by 24 hrs under hypoxia by reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LN229-V6R,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL2163270,1,Scientific Literature,J Med Chem,2012,None,,,
CHEMBL3421958,9f,C=CCN1C(=O)C(=Cc2ccc(OC)c(OC)c2)C(=O)N(CC=C)C1=O,Inhibition,'=',31.15,%,,,,UO_0000187,,,,,0,CHEMBL3424787,Inhibition of P300 (unknown origin) using histone H3/[acetyl-3H]-acetyl coenzyme A as substrate at 100 uM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3421539,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL3421941,7c,O=C1C(=Cc2ccc(O)c(O)c2)C(=O)N(Cc2ccccc2)C(=O)N1Cc1ccccc1,Inhibition,'=',96.15,%,,,,UO_0000187,,,,,0,CHEMBL3424787,Inhibition of P300 (unknown origin) using histone H3/[acetyl-3H]-acetyl coenzyme A as substrate at 100 uM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3421539,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL3421942,7d,COc1ccc(C=C2C(=O)N(Cc3ccccc3)C(=O)N(Cc3ccccc3)C2=O)cc1O,IC50,'=',5900,nM,5.23,,,UO_0000065,11.82,0.22,1.25,6,0,CHEMBL3424792,Inhibition of P300 (unknown origin) using histone H3/[acetyl-3H]-acetyl coenzyme A as substrate,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3421539,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL222543,2b,O=C1/C(=C/c2ccc(O)c(C(=O)O)c2)CCC/C1=C\c1ccc(O)c(C(=O)O)c1,IC50,'=',168000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL904249,Inhibition of GST-p300 HAT assessed as histone acetylation,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL1142987,1,Scientific Literature,J Med Chem,2007,None,,,
CHEMBL221782,1c,O=C(/C=C(O)/C=C/c1ccc(O)c(Br)c1)/C=C/c1ccc(O)c(Br)c1,IC50,'=',33000,nM,4.48,,,UO_0000065,9.61,0.24,-0.88,5.76,0,CHEMBL904249,Inhibition of GST-p300 HAT assessed as histone acetylation,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL1142987,1,Scientific Literature,J Med Chem,2007,None,,,
CHEMBL1797936,C646,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C\c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1,IC50,'=',1000,nM,6,,,UO_0000065,13.47,0.25,1.02,4.75,0,CHEMBL3803992,Inhibition of recombinant P300 (1195 to 1662 residues) (unknown origin) using FITC-histone H4 as substrate incubated for 10 mins by microfluidic electrophoresis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3797061,1,Scientific Literature,ACS Med Chem Lett,2016,None,,,
CHEMBL3774575,8i; IACS-9571,CCCOc1cc(OCCCCN(C)C)cc(Oc2cc3c(cc2NS(=O)(=O)c2ccc(OC)c(OC)c2)n(C)c(=O)n3C)c1,Activity,'>',35,%,,,,UO_0000187,,,,,0,CHEMBL3777034,Inhibition of recombinant human EP300 expressed in bacterial system assessed as residual activity at 1 uM by bromoscan assay relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3774340,1,Scientific Literature,J Med Chem,2016,None,,,
CHEMBL3739699,19; GSK2801,CCCOc1ccn2c(C(C)=O)cc(-c3ccccc3S(C)(=O)=O)c2c1,Activity,,,,,,Not Active,,,,,,0,CHEMBL3773268,Binding affinity to biotinylated EP300 (unknown origin) expressed in Escherichia coli at 0.2 to 1 uM by Biolayer Interferometric analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3769341,1,Scientific Literature,J Med Chem,2016,None,,,
CHEMBL129148,2a,O=C1/C(=C/c2ccc(O)c(O)c2)CCC/C1=C\c1ccc(O)c(O)c1,IC50,'=',233000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL904249,Inhibition of GST-p300 HAT assessed as histone acetylation,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL1142987,1,Scientific Literature,J Med Chem,2007,None,,,
CHEMBL502489,garcinol,C=C(C)[C@@H](CC=C(C)C)C[C@@]12C[C@@H](CC=C(C)C)C(C)(C)[C@@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C1O)C2=O,IC50,'=',6000,nM,5.22,,,UO_0000065,8.66,0.16,-3.69,4.67,0,CHEMBL1006961,Inhibition of HAT p300,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL1140879,1,Scientific Literature,Bioorg Med Chem,2009,None,,,
CHEMBL2163599,6h,CC(C)CN(Cc1cc(O)c2c(c1)C=CC(C)(C)O2)S(=O)(=O)c1ccccn1,Activity,'=',43,%,,,,UO_0000187,,,,,0,CHEMBL2169671,Inhibition of P300 CH1 domain-mediated HIF1 transcriptional activity in human LN229-V6R cells assessed as remaining activity at 2.5 uM incubated for 1 hr under normoxia followed by 24 hrs under hypoxia by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LN229-V6R,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL2163270,1,Scientific Literature,J Med Chem,2012,None,,,
CHEMBL2163594,6c,CC(C)CN(Cc1ccc2c(c1)C=CC(C)(C)O2)S(=O)(=O)c1ccccn1,Activity,'=',85,%,,,,UO_0000187,,,,,0,CHEMBL2169671,Inhibition of P300 CH1 domain-mediated HIF1 transcriptional activity in human LN229-V6R cells assessed as remaining activity at 2.5 uM incubated for 1 hr under normoxia followed by 24 hrs under hypoxia by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LN229-V6R,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL2163270,1,Scientific Literature,J Med Chem,2012,None,,,
CHEMBL2163593,6b,CC1(C)C=Cc2cc(CN(C3CC3)S(=O)(=O)c3ccccn3)ccc2O1,Activity,'=',71,%,,,,UO_0000187,,,,,0,CHEMBL2169671,Inhibition of P300 CH1 domain-mediated HIF1 transcriptional activity in human LN229-V6R cells assessed as remaining activity at 2.5 uM incubated for 1 hr under normoxia followed by 24 hrs under hypoxia by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LN229-V6R,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL2163270,1,Scientific Literature,J Med Chem,2012,None,,,
CHEMBL2163599,6h,CC(C)CN(Cc1cc(O)c2c(c1)C=CC(C)(C)O2)S(=O)(=O)c1ccccn1,IC50,'<',5000,nM,,,,UO_0000065,,,,,0,CHEMBL2168935,Inhibition of P300 CH1 domain-mediated HIF1 transcriptional activity in human LN229-V6R cells assessed as reduction in luciferase activity incubated for 1 hr under normoxia followed by 24 hrs under hypoxia by reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LN229-V6R,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL2163270,1,Scientific Literature,J Med Chem,2012,None,,,
CHEMBL2163603,6l,CC(C)CN(Cc1cc(O)c2c(c1)C=CC(C)(C)O2)S(=O)(=O)c1ccncc1,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,0,CHEMBL2168935,Inhibition of P300 CH1 domain-mediated HIF1 transcriptional activity in human LN229-V6R cells assessed as reduction in luciferase activity incubated for 1 hr under normoxia followed by 24 hrs under hypoxia by reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LN229-V6R,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL2163270,1,Scientific Literature,J Med Chem,2012,None,,,
CHEMBL2163592,6a,CC(C)N(Cc1ccc2c(c1)C=CC(C)(C)O2)S(=O)(=O)c1ccccn1,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,0,CHEMBL2168935,Inhibition of P300 CH1 domain-mediated HIF1 transcriptional activity in human LN229-V6R cells assessed as reduction in luciferase activity incubated for 1 hr under normoxia followed by 24 hrs under hypoxia by reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LN229-V6R,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL2163270,1,Scientific Literature,J Med Chem,2012,None,,,
CHEMBL3221339,15,Cc1ccc(CN2C(=O)/C(=C3\SC(=S)N(C[C@H]4CC[C@H](C(=O)O)CC4)C3=O)c3ccccc32)cc1,Inhibition,'=',23,%,,,,UO_0000187,,,,,0,CHEMBL3223307,Inhibition of KAT3B (965 to 1810) (unknown origin) using biotinylated histone H3 as substrate at 100 uM after 10 mins by TR-FRET analysis relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3217510,1,Scientific Literature,Medchemcomm,2012,None,,,
CHEMBL4520444,DCH36-06,Cc1ccc(N2C(=O)/C(=C/C=C/c3ccco3)C(=O)NC2=S)cc1Cl,IC50,'=',700,nM,6.16,,,UO_0000065,16.51,0.34,2.52,9.84,0,CHEMBL4325424,Inhibition of recombinant human p300 (unknown origin) using [3H]acetylCoA as substrate measured after 60 mins by microbeta scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4321876,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL3968533,59,CC(=O)N1CCc2c(c(Nc3ccc(-c4cnn(C)c4)cc3F)nn2[C@@H]2CCOC2)C1,IC50,'=',30,nM,7.52,,,UO_0000065,17.72,0.33,4.49,9.74,0,CHEMBL3864397,Displacement of biotinylated ligand from recombinant His-tagged EP300 (unknown origin) measured after 10 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3864133,1,Scientific Literature,J Med Chem,2016,None,,,
